Provincia,Partido,Localidad,Link Indec,ADSL,Cablemodem,Dail Up,Fibra Optica,Otros1,Satelital,Wimax,Wireless,Total general,Otros,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps
Buenos Aires,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020,98.0,1879.0,0.0,0.0,0.0,0.0,444.0,0.0,2421.0,,0.0,75.0,1864.0,301.0,176.0,12.0,0.0
Buenos Aires,Chascomús,Barrio San Cayetano,6217020,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,132.0,,0.0,0.0,0.0,110.0,0.0,20.0,1.0
Buenos Aires,Chivilcoy,Chivilcoy,6224010,2031.0,8936.0,117.0,3919.0,1.0,1.0,0.0,5530.0,20535.0,2363.0,2.0,33.0,1891.0,2320.0,3068.0,16.0,10450.0
Buenos Aires,Chivilcoy,La Rica,6224040,39.0,0.0,0.0,0.0,2.0,0.0,0.0,97.0,138.0,,0.0,0.0,20.0,56.0,11.0,1.0,41.0
Buenos Aires,Chivilcoy,Moquehuá,6224050,0.0,338.0,0.0,563.0,0.0,0.0,0.0,30.0,931.0,,0.0,0.0,13.0,345.0,9.0,1.0,563.0
Buenos Aires,Chivilcoy,Ramón Biaus,6224060,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,80.0,,0.0,0.0,9.0,25.0,36.0,2.0,0.0
Buenos Aires,Chivilcoy,San Sebastián,6224070,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,,0.0,0.0,3.0,43.0,5.0,1.0,0.0
Buenos Aires,Chivilcoy,Gorostiaga,6224030,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,,0.0,0.0,56.0,0.0,0.0,0.0,0.0
Buenos Aires,Chivilcoy,Benitez,6224005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,,0.0,0.0,0.0,0.0,19.0,0.0,0.0
Buenos Aires,Chivilcoy,Emilio Ayarza,6224020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Buenos Aires,Colón,Colón,6175010,4051.0,1777.0,0.0,4677.0,0.0,0.0,0.0,20.0,10525.0,2414.0,0.0,4.0,1437.0,1221.0,757.0,110.0,4681.0
Buenos Aires,Colón,Sarasa,6175040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,,0.0,0.0,12.0,2.0,0.0,0.0,0.0
Buenos Aires,Coronel de Marina L. Rosales,Balneario Pehuen Co,6182020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030,634.0,21380.0,47.0,12.0,0.0,6.0,0.0,0.0,22079.0,,6.0,81.0,410.0,219.0,189.0,11.0,21352.0
Buenos Aires,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),6182050,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,165.0,,0.0,0.0,0.0,0.0,0.0,165.0,0.0
Buenos Aires,Coronel de Marina L. Rosales,Pago Chico,6182025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,,0.0,0.0,14.0,27.0,2.0,0.0,0.0
Buenos Aires,Coronel de Marina L. Rosales,Bajo Hondo,6182010,0.0,0.0,0.0,25.0,0.0,0.0,0.0,53.0,78.0,,0.0,0.0,29.0,30.0,0.0,25.0,0.0
Buenos Aires,Coronel de Marina L. Rosales,Villa del Mar,6182030,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,101.0,,0.0,0.0,0.0,0.0,0.0,101.0,0.0
Buenos Aires,Coronel Dorrego,Coronel Dorrego,6189030,204.0,1370.0,3.0,9.0,0.0,0.0,0.0,32.0,1618.0,,0.0,0.0,21.0,126.0,158.0,2.0,1365.0
Buenos Aires,Coronel Dorrego,El Perdido  (Est. José A. Guisasola),6189040,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5.0,37.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Buenos Aires,Coronel Dorrego,Oriente,6189070,0.0,0.0,0.0,607.0,0.0,0.0,0.0,48.0,655.0,,0.0,0.0,21.0,578.0,46.0,10.0,0.0
Buenos Aires,Coronel Dorrego,Balneario Marisol,6189020,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,402.0,,0.0,0.0,0.0,363.0,25.0,14.0,0.0
Buenos Aires,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010,555.0,2056.0,3.0,5.0,0.0,0.0,0.0,171.0,2790.0,7.0,0.0,15.0,104.0,2157.0,406.0,18.0,8.0
Buenos Aires,Coronel Pringles,Indio Rico,6196040,0.0,0.0,1.0,24.0,0.0,0.0,0.0,3.0,28.0,,0.0,0.0,0.0,3.0,24.0,0.0,0.0
Buenos Aires,Coronel Suárez,Coronel Suárez,6203020,691.0,2640.0,84.0,1613.0,0.0,0.0,0.0,785.0,5813.0,8.0,0.0,13.0,160.0,2298.0,298.0,411.0,2672.0
Buenos Aires,Coronel Suárez,Huanguelén,6203050,0.0,0.0,1.0,1630.0,0.0,0.0,0.0,536.0,2167.0,,0.0,0.0,23.0,379.0,134.0,1530.0,100.0
Buenos Aires,Coronel Suárez,Pasman,6203060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,,0.0,0.0,0.0,0.0,71.0,0.0,0.0
Buenos Aires,Coronel Suárez,San José,6203070,0.0,61.0,0.0,795.0,0.0,0.0,0.0,0.0,856.0,9.0,0.0,0.0,0.0,0.0,596.0,175.0,76.0
Buenos Aires,Coronel Suárez,Santa María,6203080,0.0,25.0,0.0,516.0,0.0,0.0,0.0,0.0,541.0,5.0,0.0,0.0,0.0,1.0,373.0,126.0,36.0
Buenos Aires,Coronel Suárez,Santa Trinidad,6203090,0.0,76.0,0.0,648.0,0.0,0.0,0.0,0.0,724.0,13.0,0.0,0.0,0.0,0.0,465.0,158.0,88.0
Buenos Aires,Coronel Suárez,Villa La Arcadia,6203100,0.0,104.0,0.0,127.0,0.0,0.0,0.0,0.0,231.0,,0.0,0.0,0.0,92.0,95.0,40.0,3.0
Buenos Aires,Daireaux,Daireaux,6231030,226.0,0.0,0.0,0.0,194.0,50.0,0.0,339.0,809.0,,0.0,4.0,286.0,396.0,183.0,0.0,0.0
Buenos Aires,Daireaux,Salazar,6231060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,,0.0,0.0,79.0,0.0,0.0,0.0,0.0
Buenos Aires,Dolores,Dolores,6238010,1045.0,10797.0,1.0,531.0,0.0,0.0,325.0,0.0,12699.0,4.0,0.0,89.0,564.0,4024.0,597.0,675.0,6773.0
Buenos Aires,Dolores,Sevigne,6238020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Buenos Aires,Ensenada,Ensenada,6245010,1196.0,11898.0,16.0,2927.0,6.0,0.0,0.0,2092.0,18135.0,13.0,5.0,445.0,1808.0,884.0,531.0,55.0,16616.0
Buenos Aires,Ensenada,Villa Catela,6245010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Buenos Aires,Escobar,Belen de Escobar,6252010,1614.0,16844.0,21.0,11953.0,382.0,1.0,0.0,99.0,30914.0,43.0,22.0,90.0,561.0,3428.0,40.0,9901.0,16707.0
Buenos Aires,Escobar,El Cazador,6252010,0.0,972.0,0.0,2588.0,0.0,0.0,0.0,0.0,3560.0,,,,,,,,
Buenos Aires,Escobar,Garín,6252010,3596.0,10274.0,3.0,4713.0,61.0,1.0,0.0,11.0,18659.0,1915.0,3.0,34.0,137.0,635.0,51.0,2016.0,13577.0
Buenos Aires,Escobar,Ingeniero Maschwitz,6252010,437.0,4278.0,3.0,4051.0,1.0,0.0,0.0,300.0,9070.0,23.0,3.0,28.0,130.0,575.0,14.0,1105.0,6908.0
Buenos Aires,Escobar,Loma Verde,6252010,0.0,0.0,0.0,1278.0,0.0,0.0,0.0,0.0,1278.0,,0.0,0.0,0.0,1.0,0.0,0.0,1277.0
Buenos Aires,Escobar,Maquinista F. Savio (este),6252010,204.0,5031.0,0.0,131.0,2.0,0.0,0.0,14.0,5382.0,1.0,0.0,1.0,15.0,249.0,14.0,52.0,5046.0
Buenos Aires,Escobar,Matheu,6252010,795.0,2723.0,2.0,51.0,16.0,1.0,0.0,58.0,3646.0,2.0,2.0,30.0,51.0,677.0,37.0,145.0,2696.0
Buenos Aires,Esteban Echeverría,9 De Abril,6260010,54.0,7100.0,6.0,12.0,1.0,0.0,0.0,153.0,7326.0,3.0,2.0,12.0,232.0,298.0,21.0,8.0,6935.0
Buenos Aires,Esteban Echeverría,Canning,6260010,2.0,4022.0,0.0,1173.0,1.0,0.0,0.0,60.0,5258.0,62.0,0.0,3.0,4.0,13.0,0.0,1071.0,4007.0
Buenos Aires,Esteban Echeverría,El Jagüel,6260010,0.0,5830.0,0.0,4.0,2.0,1.0,0.0,89.0,5926.0,2.0,0.0,1.0,77.0,127.0,1.0,12.0,5722.0
Buenos Aires,Esteban Echeverría,Luis Guillón,6260010,3.0,7690.0,2.0,1810.0,1.0,0.0,0.0,77.0,9583.0,3.0,2.0,4.0,25.0,187.0,0.0,1777.0,7536.0
Buenos Aires,Esteban Echeverría,Monte Grande,6260010,60.0,27712.0,57.0,28477.0,9.0,3.0,0.0,662.0,56980.0,5.0,13.0,29.0,286.0,829.0,216.0,25456.0,27260.0
Buenos Aires,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,6260010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,343.0,,0.0,0.0,126.0,119.0,64.0,34.0,0.0
Buenos Aires,Exaltación de la Cruz,Arroyo de la Cruz,6266010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,164.0,,0.0,0.0,0.0,175.0,13.0,0.0,1.0
Buenos Aires,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,294.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,399.0,1.0,2.0,2.0,25.0,94.0,238.0,82.0,0.0
Buenos Aires,Exaltación de la Cruz,Los Cardales,6266040,0.0,7649.0,2.0,0.0,0.0,2.0,0.0,31.0,7684.0,,2.0,2.0,53.0,0.0,0.0,5918.0,1708.0
Buenos Aires,Exaltación de la Cruz,Parada Orlando,6266050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Buenos Aires,Exaltación de la Cruz,Parada Robles - Pavón,6266060,1150.0,0.0,0.0,1906.0,0.0,0.0,0.0,164.0,3220.0,5.0,0.0,0.0,35.0,1156.0,150.0,714.0,1104.0
Buenos Aires,Exaltación de la Cruz,El Remanso,6266030,397.0,0.0,0.0,335.0,0.0,0.0,0.0,43.0,775.0,,0.0,0.0,0.0,362.0,39.0,78.0,296.0
Buenos Aires,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,190.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,200.0,1.0,3.0,10.0,31.0,151.0,39.0,1.0,4.0
Buenos Aires,Ezeiza,Canning,6270010,58.0,1894.0,1.0,1258.0,1.0,0.0,0.0,79.0,3291.0,80.0,0.0,10.0,43.0,72.0,103.0,1029.0,1884.0
Buenos Aires,Ezeiza,Carlos Spegazzini,6270010,23.0,4726.0,2.0,1977.0,0.0,1.0,0.0,1.0,6730.0,12.0,0.0,4.0,26.0,199.0,263.0,12.0,4578.0
Buenos Aires,Ezeiza,José Maria Ezeiza,6270010,38.0,12953.0,13.0,13653.0,0.0,2.0,0.0,91.0,26750.0,20.0,5.0,15.0,280.0,602.0,123.0,5011.0,13874.0
Buenos Aires,Ezeiza,La Unión,6270010,0.0,8420.0,1.0,836.0,0.0,2.0,0.0,0.0,9259.0,,3.0,0.0,10.0,221.0,87.0,7.0,8204.0
Buenos Aires,Ezeiza,OTROS,Sin Datos,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,
Buenos Aires,Ezeiza,Tristán Suarez,6270010,34.0,10010.0,5.0,5319.0,0.0,0.0,0.0,3.0,15371.0,3.0,0.0,6.0,212.0,453.0,232.0,6.0,9687.0
Buenos Aires,Florencio Varela,Bosques,6274010,0.0,6917.0,3.0,6282.0,13.0,0.0,0.0,266.0,13481.0,,0.0,230.0,55.0,294.0,8.0,2655.0,9921.0
Buenos Aires,Florencio Varela,Estanislao Severo Zeballos,6274010,3.0,2289.0,4.0,4587.0,0.0,0.0,0.0,0.0,6883.0,1.0,0.0,0.0,5.0,83.0,2.0,2268.0,4355.0
Buenos Aires,Florencio Varela,Florencio Varela,6274010,314.0,16290.0,28.0,31612.0,233.0,2.0,0.0,810.0,49289.0,6.0,135.0,669.0,461.0,767.0,291.0,18282.0,24175.0
Buenos Aires,Florencio Varela,Gobernador Julio A. Costa,6274010,0.0,7005.0,5.0,2496.0,0.0,0.0,0.0,0.0,9506.0,,0.0,3.0,9.0,176.0,0.0,5.0,9322.0
Buenos Aires,Florencio Varela,Ingeniero Juan Allan,6274010,424.0,5318.0,0.0,2018.0,3.0,0.0,0.0,0.0,7763.0,,0.0,920.0,9.0,92.0,0.0,909.0,5775.0
Buenos Aires,Florencio Varela,La Capilla,6274010,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Buenos Aires,Florencio Varela,la rotonda,6274010,30.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,72.0,,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Florencio Varela,Villa Brown,6274010,0.0,514.0,0.0,312.0,0.0,0.0,0.0,0.0,826.0,,0.0,0.0,0.0,0.0,0.0,0.0,826.0
Buenos Aires,Florencio Varela,Villa San Luis,6274010,0.0,891.0,0.0,305.0,0.0,0.0,0.0,0.0,1196.0,,0.0,0.0,0.0,5.0,0.0,1.0,1190.0
Buenos Aires,Florencio Varela,Villa Santa Rosa,6274010,3.0,3339.0,1.0,373.0,0.0,0.0,0.0,0.0,3716.0,,0.0,0.0,5.0,178.0,18.0,227.0,3167.0
Buenos Aires,Florencio Varela,Villa Vatteone,6274010,4.0,3860.0,0.0,4009.0,0.0,0.0,0.0,0.0,7873.0,,0.0,0.0,3.0,77.0,5.0,357.0,7311.0
Buenos Aires,Florentino Ameghino,Blaquier,6277010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,,1.0,0.0,5.0,0.0,0.0,0.0,0.0
Buenos Aires,Florentino Ameghino,Florentino Ameghino,6277020,58.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,387.0,,0.0,5.0,185.0,188.0,4.0,5.0,0.0
Buenos Aires,Florentino Ameghino,Porvenir,6277030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Buenos Aires,General Alvarado,Comandante Nicanor Otamendi,6280010,0.0,0.0,3.0,930.0,0.0,1.0,0.0,32.0,966.0,,1.0,209.0,721.0,29.0,3.0,0.0,0.0
Buenos Aires,General Alvarado,Mar del Sur,6280020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,142.0,143.0,,0.0,7.0,121.0,14.0,0.0,0.0,0.0
Buenos Aires,General Alvarado,Mechongué,6280030,256.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,259.0,256.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Buenos Aires,General Alvarado,Miramar,6280040,4318.0,1613.0,71.0,239.0,2.0,2.0,0.0,960.0,7205.0,1.0,1.0,138.0,1450.0,2481.0,1884.0,82.0,1739.0
Buenos Aires,General Alvarado,Centinela Del Mar,6280005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Buenos Aires,General Arenales,Arribeños,6294010,218.0,401.0,1.0,291.0,16.0,0.0,0.0,274.0,1201.0,1.0,0.0,12.0,727.0,416.0,1.0,32.0,12.0
Buenos Aires,General Arenales,Ascensión,6294020,1200.0,395.0,0.0,0.0,250.0,0.0,0.0,140.0,1985.0,,0.0,0.0,395.0,1590.0,0.0,0.0,0.0
Buenos Aires,General Arenales,Ferré,6294040,0.0,152.0,0.0,391.0,0.0,0.0,0.0,383.0,926.0,,0.0,43.0,619.0,202.0,18.0,36.0,8.0
Buenos Aires,General Arenales,General Arenales,6294050,0.0,863.0,1.0,439.0,0.0,0.0,0.0,367.0,1670.0,,0.0,0.0,1111.0,341.0,164.0,45.0,10.0
Buenos Aires,General Arenales,La Angelita,6294060,26.0,0.0,0.0,0.0,2.0,0.0,0.0,73.0,101.0,,0.0,0.0,73.0,28.0,0.0,0.0,0.0
Buenos Aires,General Arenales,La Trinidad,6294070,0.0,15.0,0.0,2.0,0.0,0.0,0.0,114.0,131.0,,0.0,0.0,87.0,40.0,3.0,0.0,1.0
Buenos Aires,General Belgrano,General Belgrano,6301010,433.0,1916.0,5.0,2.0,0.0,1.0,0.0,884.0,3241.0,1917.0,1.0,7.0,162.0,894.0,459.0,25.0,0.0
Buenos Aires,General Belgrano,Gorchs,6301020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,45.0,,1.0,0.0,5.0,27.0,11.0,1.0,0.0
Buenos Aires,General Guido,General Guido,6308010,0.0,0.0,1.0,302.0,0.0,0.0,0.0,228.0,531.0,,0.0,66.0,5.0,162.0,88.0,103.0,106.0
Buenos Aires,General Guido,Labarden,6308020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,,0.0,45.0,27.0,0.0,0.0,0.0,0.0
Buenos Aires,General Juan Madariaga,General Juan Madariaga,6315010,352.0,486.0,8.0,6041.0,0.0,1.0,0.0,0.0,6888.0,1.0,0.0,6.0,141.0,4090.0,1134.0,1065.0,232.0
Buenos Aires,General La Madrid,General La Madrid,6322010,1948.0,0.0,70.0,1149.0,0.0,0.0,0.0,265.0,3432.0,,0.0,100.0,1173.0,892.0,1331.0,47.0,403.0
Buenos Aires,General La Madrid,Las Martinetas,6322030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,,0.0,0.0,0.0,14.0,2.0,0.0,0.0
Buenos Aires,General Las Heras,General Las Heras  (Est. Las Heras),6329020,156.0,2222.0,3.0,0.0,1.0,0.0,0.0,1.0,2383.0,2222.0,1.0,7.0,121.0,62.0,84.0,0.0,0.0
Buenos Aires,General Las Heras,Lozano,6329020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,General Las Heras,Villars,6329060,0.0,270.0,1.0,1.0,0.0,0.0,0.0,0.0,272.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,267.0
Buenos Aires,General Lavalle,General Lavalle,6336020,0.0,358.0,0.0,4.0,0.0,1.0,0.0,69.0,432.0,68.0,1.0,0.0,156.0,203.0,0.0,0.0,4.0
Buenos Aires,General Lavalle,OTROS,Sin Datos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
Buenos Aires,General Lavalle,Pavón,6336030,0.0,0.0,0.0,201.0,22.0,0.0,0.0,3.0,226.0,,0.0,0.0,3.0,0.0,0.0,0.0,223.0
Buenos Aires,General Lavalle,Chacras de San Clemente,6336020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Buenos Aires,General Paz,Loma Verde,6343020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,214.0,,0.0,0.0,116.0,81.0,0.0,0.0,0.0
Buenos Aires,General Paz,Ranchos,6343030,1206.0,0.0,10.0,773.0,0.0,0.0,0.0,1449.0,3438.0,4.0,0.0,0.0,1144.0,941.0,1036.0,373.0,0.0
Buenos Aires,General Paz,Villanueva  (Ap. Río Salado),6343040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,181.0,,0.0,0.0,89.0,82.0,8.0,0.0,0.0
Buenos Aires,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010,244.0,0.0,0.0,5.0,0.0,0.0,0.0,21.0,270.0,1.0,0.0,45.0,131.0,85.0,2.0,6.0,0.0
Buenos Aires,General Pinto,General Pinto,6351020,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,General Pinto,Germania  (Est. Mayor José Orellano),6351030,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,,0.0,0.0,1112.0,0.0,0.0,0.0,0.0
Buenos Aires,General Pinto,Villa Francia  (Est. Coronel Granada),6351040,0.0,0.0,0.0,332.0,0.0,2.0,0.0,0.0,334.0,,2.0,0.0,332.0,0.0,0.0,0.0,0.0
Buenos Aires,General Pueyrredón,Barrio Colinas Verdes,6351020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,,0.0,0.0,0.0,52.0,3.0,0.0,0.0
Buenos Aires,General Pueyrredón,Barrio El Boquerón,6357020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,,0.0,0.0,4.0,62.0,27.0,6.0,0.0
Buenos Aires,General Pueyrredón,Barrio El Casal,6357110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,,0.0,0.0,0.0,83.0,7.0,4.0,0.0
Buenos Aires,General Pueyrredón,Barrio El Coyunco,6357110,0.0,0.0,0.0,25.0,0.0,0.0,0.0,87.0,112.0,,0.0,0.0,0.0,69.0,32.0,11.0,0.0
Buenos Aires,General Pueyrredón,Barrio La Gloria,6357050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,,0.0,0.0,0.0,240.0,105.0,5.0,0.0
Buenos Aires,General Pueyrredón,Barrio Santa Paula,6357060,0.0,0.0,0.0,127.0,0.0,0.0,0.0,97.0,224.0,,0.0,0.0,2.0,126.0,72.0,21.0,3.0
Buenos Aires,General Pueyrredón,Batán,6357070,1313.0,0.0,0.0,1514.0,0.0,1.0,0.0,607.0,3435.0,,1.0,0.0,0.0,1927.0,48.0,20.0,1439.0
Buenos Aires,General Pueyrredón,Chapadmalal,6357080,0.0,0.0,0.0,2946.0,0.0,1.0,0.0,479.0,3426.0,1.0,0.0,0.0,50.0,275.0,146.0,1687.0,0.0
Buenos Aires,General Pueyrredón,Estación Chapadmalal,6357100,246.0,0.0,0.0,93.0,0.0,0.0,0.0,208.0,547.0,,0.0,0.0,4.0,456.0,15.0,9.0,63.0
Buenos Aires,General Pueyrredón,Mar del Plata,6357110,9494.0,115853.0,512.0,146438.0,34.0,6.0,0.0,1460.0,273797.0,12.0,37.0,674.0,3418.0,5175.0,8783.0,47004.0,207859.0
Buenos Aires,General Pueyrredón,OTROS,Sin Datos,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,151.0,,,,,,,,
Buenos Aires,General Pueyrredón,Sierra de los Padres,6357120,358.0,0.0,0.0,644.0,434.0,0.0,0.0,222.0,1658.0,,0.0,3.0,129.0,341.0,791.0,501.0,3.0
Buenos Aires,General Pueyrredón,Camet,6357090,542.0,0.0,0.0,1788.0,0.0,0.0,0.0,361.0,2691.0,,0.0,0.0,165.0,690.0,15.0,686.0,1135.0
Buenos Aires,General Pueyrredón,El Marquesado,6357090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Buenos Aires,General Rodríguez,General Rodríguez,6364030,666.0,13073.0,20.0,8685.0,6074.0,1.0,0.0,504.0,29023.0,1.0,3.0,48.0,697.0,569.0,270.0,13784.0,13039.0
Buenos Aires,General Rodríguez,Barrio Ruta 24 Kilómetro 10,6364030,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Buenos Aires,General San Martín,Barrio Parque General San Martin,6371010,0.0,0.0,3.0,3460.0,0.0,0.0,0.0,2.0,3465.0,,0.0,1.0,0.0,1.0,0.0,2356.0,175.0
Buenos Aires,General San Martín,Billinghurst,6371010,0.0,993.0,0.0,3605.0,0.0,0.0,0.0,0.0,4598.0,,0.0,0.0,1.0,29.0,0.0,0.0,4568.0
Buenos Aires,General San Martín,Ciudad Del Libertador General San Martin,6371010,1782.0,28388.0,5.0,6405.0,85.0,4.0,0.0,4.0,36673.0,3.0,11.0,183.0,436.0,1043.0,88.0,411.0,34524.0
Buenos Aires,General San Martín,OTROS,Sin Datos,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,
Buenos Aires,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,,0.0,0.0,0.0,2.0,0.0,0.0,105.0
Buenos Aires,General San Martín,Villa Ayacucho,6371010,0.0,157.0,0.0,454.0,0.0,0.0,0.0,0.0,611.0,,0.0,0.0,1.0,3.0,0.0,1.0,606.0
Buenos Aires,General San Martín,Villa Ballester,6371010,534.0,22549.0,1.0,8980.0,32.0,0.0,0.0,347.0,32443.0,2.0,0.0,101.0,345.0,476.0,8.0,2928.0,27687.0
Buenos Aires,General San Martín,Villa Bernardo Monteagudo,6371010,0.0,544.0,0.0,1080.0,0.0,0.0,0.0,0.0,1624.0,,0.0,0.0,1.0,14.0,0.0,2.0,1624.0
Buenos Aires,General San Martín,Villa Chacabuco,6371010,0.0,797.0,0.0,15.0,0.0,0.0,0.0,0.0,812.0,,0.0,0.0,5.0,16.0,2.0,2.0,831.0
Buenos Aires,General San Martín,Villa Coronel Jose M. Zapiola,6371010,0.0,1366.0,0.0,2116.0,0.0,0.0,0.0,0.0,3482.0,,0.0,0.0,2.0,40.0,1.0,3.0,3472.0
Buenos Aires,General San Martín,Villa General Antonio J.  De Sucre,6371010,0.0,531.0,0.0,839.0,0.0,0.0,0.0,0.0,1370.0,,0.0,0.0,1.0,13.0,0.0,1.0,1380.0
Buenos Aires,General San Martín,Villa General Eugenio Necochea,6371010,0.0,3092.0,0.0,2705.0,0.0,0.0,0.0,0.0,5797.0,,0.0,0.0,4.0,60.0,0.0,0.0,5840.0
Buenos Aires,General San Martín,Villa General Jose Tomas Guido,6371010,0.0,1280.0,0.0,2421.0,0.0,0.0,0.0,0.0,3701.0,,0.0,0.0,0.0,30.0,0.0,1.0,3738.0
Buenos Aires,General San Martín,Villa General Juan G. Las Heras,6371010,0.0,593.0,0.0,1155.0,0.0,0.0,0.0,0.0,1748.0,,0.0,0.0,0.0,15.0,0.0,0.0,1757.0
Buenos Aires,General San Martín,Villa Godoy Cruz,6371010,0.0,693.0,0.0,1282.0,0.0,0.0,0.0,0.0,1975.0,,0.0,0.0,0.0,12.0,0.0,0.0,1993.0
Buenos Aires,General San Martín,Villa Granaderos De San Martín,6371010,0.0,1100.0,0.0,2489.0,0.0,0.0,0.0,382.0,3971.0,,5.0,30.0,187.0,171.0,0.0,6.0,3609.0
Buenos Aires,General San Martín,Villa Gregoria Matorras,6371010,0.0,1020.0,0.0,2229.0,0.0,0.0,0.0,0.0,3249.0,,0.0,0.0,1.0,22.0,1.0,0.0,3279.0
Buenos Aires,General San Martín,Villa José León Suarez,6371010,442.0,3515.0,0.0,734.0,16.0,0.0,0.0,2210.0,6917.0,4.0,1.0,32.0,52.0,317.0,337.0,220.0,5949.0
